LAT,LOG,Date,Area,SubArea,Values
45.3783,-2.6408,10/19/2002,Gn,4,0.071098261
45.3808,-2.6419,11/20/2017,Gn,4,0.05837009
45.3817,-2.3964,10/21/1998,Gn,3,0.414073293
45.3817,-2.3969,10/26/2007,Gn,3,0.404601574
45.3831,-2.6413,10/25/2013,Gn,3,0.308685398
45.383,-2.3946,10/27/2015,Gn,3,0.088541318
45.3841,-1.9361,10/14/2002,Gs,2,0.063640127
45.3842,-2.6418,10/22/2011,Gn,4,0.133775402
45.3848,-1.9359,10/26/2008,Gs,2,0.102182968
45.3853,-1.9371,10/28/2003,Gs,2,0.536993357
45.3882,-3.2368,10/21/2010,Gn,6,0.35204507
45.3912,-2.6439,10/22/2014,Gn,4,0.262585304
45.3929,-1.7213,12/19/1999,Gs,2,0
45.3934,-3.2088,10/27/2008,Gn,5,0.311245361
45.3983,-3.2083,10/17/1997,Gn,5,0.294378688
45.3992,-3.2093,10/27/2005,Gn,5,0.3844668
45.4017,-1.5163,10/26/2005,Gs,2,0.06509369
45.4023,-1.5157,10/27/2014,Gs,2,0.4439362
45.4052,-1.5136,10/27/2010,Gs,2,0.126353208
45.4177,-1.9709,10/23/2001,Gn,3,0.346168123
45.4182,-2.4114,10/22/2016,Gn,3,0.005479573
45.4191,-2.4098,10/27/2005,Gn,3,0.393744045
45.4199,-2.412,11/20/2017,Gn,3,0.122343983
45.4224,-2.4108,10/31/2020,Gn,3,0.237586203
45.4227,-2.4119,10/14/2002,Gn,3,0.052581787
45.4227,-2.4136,10/24/2018,Gn,3,0.100268527
45.4241,-2.4118,10/20/2009,Gn,3,0.169989063
45.4284,-3.209,10/21/2010,Gn,5,0.404535376
45.428,-1.4962,10/19/2009,Gs,2,0.418916605
45.4313,-1.4933,10/12/1998,Gs,2,0
45.4329,-3.21,10/23/1998,Gn,5,0.514904121
45.4367,-1.4886,10/20/2012,Gs,2,0.060159037
45.4368,-3.2071,10/26/2000,Gn,5,0.490904746
45.4456,-2.1264,10/14/2002,Gn,3,0.102711816
45.4535,-2.1174,11/4/2004,Gn,3,0.293937488
45.4551,-2.1168,10/20/2009,Gn,3,0.2875033
45.4552,-2.1167,10/24/2012,Gn,3,0.382194316
45.4571,-2.1164,10/27/2015,Gn,3,0.063474816
45.4583,-2.1196,10/20/2001,Gn,3,0.40441293
45.4614,-2.1165,10/28/2003,Gn,3,0.3085165
45.4833,-2.1167,10/13/1997,Gn,3,0
45.4936,-2.1158,10/27/2010,Gn,3,0.273373234
45.4983,-3.0779,10/24/2003,Gn,4,0.151505503
45.4984,-3.0649,10/22/2011,Gn,4,0.196471825
45.4988,-3.0668,11/4/2004,Gn,4,0.476179778
45.498,-3.0625,10/26/2013,Gn,4,0.434117132
45.4995,-2.1152,10/23/2011,Gn,3,0.40566145
45.4,-1.5187,10/26/2015,Gs,2,0.428692835
45.5002,-3.0694,10/25/2012,Gn,4,0.184449872
45.5003,-3.0688,10/23/2006,Gn,4,0.128370926
45.5004,-3.0734,10/21/2010,Gn,4,0.253048663
45.5021,-2.116,10/22/2014,Gn,3,0.498029202
45.5036,-3.095,10/18/2001,Gn,4,0.079693649
45.5055,-3.1042,10/23/1998,Gn,4,0.054499232
45.5057,-2.6685,10/24/2001,Gn,4,0.405920866
45.5073,-3.121,10/22/2014,Gn,4,0.372526033
45.5077,-3.1132,10/26/2000,Gn,4,0.347512004
45.5142,-1.6393,10/26/2012,Gs,2,0.247390253
45.515,-1.3367,10/13/1997,Gs,1,0.092108961
45.5183,-1.6408,10/25/2007,Gs,2,0.243766459
45.5216,-1.641,10/19/2009,Gs,2,0.448596996
45.5271,-1.4172,11/5/2020,Gs,2,0.213006238
45.5275,-1.3368,10/28/2003,Gs,1,0.209867396
45.5285,-1.4182,11/2/2021,Gs,2,0.205153726
45.5306,-1.4195,10/27/2016,Gs,2,0.186580761
45.5331,-1.4198,10/29/2018,Gs,2,0.021525558
45.5333,-1.42,10/13/1997,Gs,2,0.064223783
45.5361,-1.4176,10/24/2013,Gs,2,0.260032547
45.5366,-3.162,10/26/2013,Gn,4,0.247808535
45.5367,-1.4206,10/26/2015,Gs,2,0.284666993
45.5374,-1.3399,10/30/2000,Gs,1,0.033210459
45.5506,-1.6453,10/14/2002,Gn,2,0.424440007
45.5516,-3.2109,10/21/2015,Gn,4,0.167877198
45.5647,-3.4431,10/24/2003,Gn,6,0.204185623
45.5722,-3.4389,10/28/2008,Gn,6,0.3578576
45.5722,-3.4391,10/25/2012,Gn,6,0.286310507
45.5735,-1.3385,10/12/1998,Gs,1,0.14487759
45.57,-3.4383,10/17/1997,Gn,6,0.214581412
45.5847,-3.4459,10/18/2001,Gn,6,0.295339919
45.5934,-3.2334,10/23/2006,Gn,4,0.516801498
45.609,-3.2297,10/29/2010,Gn,4,0.295175235
45.6112,-3.229,10/26/2013,Gn,4,0.0267284
45.6174,-3.23,10/23/1998,Gn,4,0.107209805
45.6211,-2.5223,10/29/2003,Gn,3,0.088698881
45.6215,-3.2297,10/28/2005,Gn,4,0.383959514
45.6222,-3.2283,10/21/2009,Gn,4,0.27029968
45.6273,-1.736,10/27/2010,Gn,2,0.268523592
45.6296,-1.618,10/12/1998,Gn,2,0.300484906
45.6304,-3.2279,10/26/2000,Gn,4,0.303459995
45.633,-2.5351,12/20/1999,Gn,3,0.105730603
45.6349,-3.2249,10/18/2001,Gn,4,0.158503157
45.6373,-3.2252,12/13/1999,Gn,4,0.324388804
45.6505,-3.2208,10/29/2017,Gn,4,0.428805334
45.6533,-3.221,10/28/2008,Gn,4,0.199840891
45.6534,-3.2208,10/21/2016,Gn,4,0.050116832
45.6537,-2.3312,10/31/2000,Gn,3,0.079943936
45.6566,-1.7189,10/12/1998,Gn,2,0.194307935
45.6569,-2.5557,10/25/2013,Gn,3,0.265779839
45.6572,-2.556,10/28/2008,Gn,3,0.423584977
45.6583,-2.5567,10/16/1997,Gn,3,0.39232798
45.6584,-3.2198,10/22/2014,Gn,4,0.445020717
45.6594,-3.2191,10/27/2021,Gn,4,0.310735904
45.6604,-2.5586,11/4/2004,Gn,3,0.336486055
45.6608,-3.2182,10/30/2020,Gn,4,0.438493625
45.7027,-1.7564,12/21/1999,Gn,2,0.023115149
45.7058,-1.7556,11/8/2004,Gn,2,0.009755704
45.7113,-2.9104,10/24/2001,Gn,4,0.04757855
45.7189,-1.4465,11/21/2017,Gn,1,0.383662861
45.7203,-1.5729,10/25/2007,Gn,2,0.211210956
45.7233,-1.455,10/16/1997,Gn,1,0.382363165
45.7235,-1.4548,10/27/2006,Gn,1,0.370734485
45.7259,-2.7559,10/24/2001,Gn,4,0.452959743
45.7268,-1.4544,10/25/2007,Gn,1,0.030060582
45.727,-1.4546,11/8/2004,Gn,1,0.211367427
45.7289,-1.9798,10/20/2001,Gn,2,0.423812141
45.7303,-1.9711,11/20/2017,Gn,2,0.477610852
45.7305,-1.9708,10/29/2005,Gn,2,0.459766684
45.7307,-1.9661,10/29/2018,Gn,2,0.009083749
45.7315,-1.9352,10/31/2000,Gn,2,0.419464613
45.7319,-1.925,10/19/2009,Gn,2,0.302480662
45.7319,-1.9277,10/26/2012,Gn,2,0.2010637
45.7326,-1.9183,10/26/2015,Gn,2,0.428966807
45.7328,-1.9165,10/28/2016,Gn,2,0.293733382
45.7332,-1.9136,11/2/2021,Gn,2,0.028979967
45.7333,-1.9617,10/16/1997,Gn,2,0.541871379
45.733,-1.917,11/5/2020,Gn,2,0.336531402
45.735,-3.3834,10/20/2002,Gn,4,0.375659402
45.7393,-3.3832,10/26/2013,Gn,4,0.424457979
45.7395,-3.3834,10/29/2010,Gn,4,0.370196264
45.7401,-1.4272,11/5/2020,Gn,1,0.424999381
45.7405,-3.3834,10/21/2009,Gn,4,0.353624516
45.7408,-3.3837,10/24/1998,Gn,4,0.457452844
45.7411,-3.3828,10/28/2008,Gn,4,0.104230911
45.7411,-3.3833,10/27/2021,Gn,4,0.348442478
45.7418,-1.7319,10/26/2008,Gn,2,0.087617981
45.7425,-1.4259,10/25/2007,Gn,1,0.108348998
45.7459,-1.4251,10/24/2013,Gn,1,0.128100467
45.7491,-1.4242,10/26/2008,Gn,1,0.39175321
45.749,-1.425,10/29/2018,Gn,2,0.476146163
45.7521,-1.4245,11/2/2021,Gn,1,0.406451815
45.7534,-2.3881,10/20/2002,Gn,3,0.232616462
45.7665,-3.3886,10/29/2017,Gn,4,0.188925373
45.7701,-3.3906,10/30/2003,Gn,4,0.237367535
45.772,-3.3909,10/21/2014,Gn,4,0.432177974
45.7746,-3.3908,10/23/2018,Gn,4,0.233936707
45.7766,-3.396,10/20/2007,Gn,4,0.239735536
45.7767,-3.3917,10/17/1997,Gn,4,0.467591519
45.7771,-3.3913,10/20/2016,Gn,4,0.009626665
45.7772,-3.3913,10/20/2015,Gn,4,0.235147493
45.7792,-3.3924,10/30/2020,Gn,4,0.396666661
45.7904,-1.4198,10/26/2015,Gn,1,0.438018374
45.826,-1.4339,10/31/2000,Gn,1,0.09702555
45.8415,-1.6329,10/12/1998,Gn,2,0
45.843,-3.2068,10/23/2006,Gn,4,0.456185417
45.8455,-3.2117,10/24/2001,Gn,4,0.135014562
45.8456,-2.3967,10/27/2015,Gn,3,0.074828296
45.8461,-2.3977,10/26/2012,Gn,3,0.348104801
45.8471,-2.3981,10/21/1998,Gn,3,0.390347872
45.8474,-2.3982,10/28/2014,Gn,3,0.373143669
45.8482,-2.3978,11/3/2021,Gn,3,0.029338916
45.8482,-2.3983,11/6/2020,Gn,3,0.151528023
45.8483,-2.3985,12/20/1999,Gn,3,0.195210671
45.8485,-2.3987,10/29/2008,Gn,3,0.284423138
45.848,-2.3979,10/30/2010,Gn,3,0.36022034
45.8509,-3.2155,10/29/2017,Gn,4,0.039313658
45.8523,-3.2166,10/28/2005,Gn,4,0.436447793
45.8551,-3.2192,10/20/2008,Gn,4,0.203053779
45.8559,-3.22,10/19/2013,Gn,4,0.450634513
45.8563,-2.4027,10/30/2006,Gn,3,0.301765181
45.8585,-1.437,10/21/2002,Gn,1,0.349194708
45.8697,-3.232,11/7/2004,Gn,4,0.425323688
45.8742,-3.2362,12/13/1999,Gn,4,0.317631875
45.8752,-3.2373,10/25/2000,Gn,4,0.230072148
45.8767,-3.2383,10/17/1997,Gn,4,0.448759709
45.8771,-2.4115,10/28/2011,Gn,3,0.286938159
45.8781,-3.2393,10/30/2020,Gn,4,0.353663388
45.8802,-3.2416,10/27/2021,Gn,4,0.212076668
45.8809,-3.242,10/20/2015,Gn,4,0.193600933
45.8811,-2.4145,10/29/2005,Gn,3,0.248345277
45.8817,-2.415,10/16/1997,Gn,3,0.437499657
45.8818,-3.2428,10/20/2016,Gn,4,0.090775076
45.8821,-3.2429,10/23/2018,Gn,4,0.001094697
45.882,-2.4158,10/27/2016,Gn,3,0.006854456
45.8854,-2.4171,11/19/2017,Gn,3,0.239570413
45.8871,-2.4182,11/1/2000,Gn,3,0.014219858
45.8871,-2.4182,11/2/2018,Gn,3,0.408051769
45.8983,-3.4768,10/25/2000,Gn,4,0.259492426
45.9012,-2.5443,12/20/1999,Gn,3,0.162034976
45.9028,-3.7115,10/24/1998,Gn,5,0.372411044
45.9042,-2.5447,10/27/2013,Gn,3,0.064106011
45.9084,-3.7173,11/12/1999,Gn,4,0.32990183
45.9088,-2.5476,11/7/2004,Gn,3,0.084881118
45.9088,-3.7218,10/30/2003,Gn,4,0.302784244
45.9108,-2.5489,10/20/2002,Gn,3,0.02161359
45.9171,-2.6859,11/6/2020,Gn,3,0.257241357
45.9175,-3.0728,11/7/2004,Gn,4,0.484076516
45.9178,-2.6863,10/26/2012,Gn,3,0.371784941
45.9185,-2.6866,11/3/2021,Gn,3,0.115879075
45.9206,-2.6899,10/31/2000,Gn,3,0.047512126
45.9209,-3.4997,10/25/2001,Gn,4,0.260803068
45.9219,-3.0746,10/28/2005,Gn,4,0.297981509
45.9225,-2.6886,10/29/2008,Gn,3,0.397873746
45.9234,-2.6893,10/28/2007,Gn,3,0.252237863
45.9237,-2.6891,12/20/1999,Gn,3,0.441005872
45.9253,-2.6897,10/28/2016,Gn,3,0.144827434
45.9254,-3.5334,10/15/2009,Gn,4,0.367503369
45.9261,-2.6897,10/21/2011,Gn,3,0.191163398
45.9269,-2.6905,10/30/2003,Gn,3,0.16423547
45.926,-3.0771,10/20/2008,Gn,4,0.332303029
45.9281,-3.0777,10/21/2011,Gn,4,0.346494774
45.9285,-2.6911,10/20/2002,Gn,3,0.033294682
45.9287,-2.0381,10/28/2010,Gn,2,0.342798175
45.9289,-2.691,10/30/2010,Gn,3,0.298845443
45.9297,-3.4961,10/29/2010,Gn,4,0.429234686
45.9297,-3.4963,10/21/2011,Gn,4,0.373734336
45.9299,-3.4961,10/19/2013,Gn,4,0.335339719
45.929,-2.0371,10/19/2009,Gn,2,0.344909599
45.929,-2.0387,10/28/2014,Gn,2,0.182628824
45.929,-3.7403,10/15/2009,Gn,4,0.408756426
45.9301,-3.7413,10/21/2014,Gn,4,0.005042623
45.9306,-3.4905,10/20/2007,Gn,4,0.069088384
45.9354,-3.7486,10/28/2017,Gn,4,0.205484326
45.9376,-3.751,10/29/2020,Gn,4,0.530077266
45.9377,-2.5596,10/22/2009,Gn,3,0.128042451
45.9377,-3.7509,10/20/2016,Gn,4,0.19454037
45.9387,-3.75,10/22/2018,Gn,4,0.039500912
45.938,-3.7513,10/20/2015,Gn,4,0.363072429
45.9392,-1.9975,12/21/1999,Gn,2,0.023161879
45.9415,-3.762,11/1/2006,Gn,4,0.48681753
45.9454,-3.0884,10/25/2000,Gn,4,0.256381952
45.9497,-2.6986,11/7/2004,Gn,3,0.081163608
45.951,-3.0899,10/15/2009,Gn,4,0.36260718
45.9525,-1.9643,10/29/2003,Gn,2,0.475769529
45.958,-3.0947,10/20/2015,Gn,4,0.157882294
45.9613,-2.7024,10/28/2014,Gn,3,0.189554836
45.9662,-2.7041,11/19/2017,Gn,3,0.125448114
45.9727,-2.7042,11/3/2018,Gn,3,0.099150941
46.0231,-2.5201,10/30/2003,Gn,3,0.181699505
46.0322,-1.7636,11/1/2000,Gn,2,0.286109072
46.0335,-2.5281,10/29/2008,Gn,3,0.442277906
46.0337,-1.7645,10/27/2013,Gn,2,0.38085665
46.0347,-2.5288,10/30/2006,Gn,3,0.065324511
46.0374,-1.7604,10/21/2002,Gn,2,0.471930869
46.0512,-2.1136,10/28/2014,Gn,2,0.455549362
46.0526,-2.0843,10/28/2011,Gn,2,0.240374401
46.0526,-3.9595,10/20/2015,Gn,5,0.372514948
46.0532,-2.0718,10/30/2006,Gn,2,0.061693694
46.0533,-2.0712,11/2/2018,Gn,2,0.370366299
46.0534,-2.0663,10/27/2016,Gn,2,0.35522034
46.0538,-2.0632,11/3/2021,Gn,2,0.362534967
46.053,-2.0659,11/21/2017,Gn,2,0.193179152
46.054,-2.0606,10/27/2012,Gn,2,0.314673527
46.054,-2.061,11/6/2020,Gn,2,0.412701237
46.0554,-3.5967,10/29/2020,Gn,4,0.465749648
46.0558,-3.5969,10/19/2012,Gn,4,0.162703493
46.0564,-3.5959,10/22/2018,Gn,4,0.28207084
46.0567,-3.5962,10/20/2016,Gn,4,0.03567297
46.0573,-3.5957,10/19/2013,Gn,4,0.422082251
46.0591,-3.9921,10/23/2002,Gn,5,0.273211911
46.0593,-3.5852,10/20/2003,Gn,4,0.149967946
46.059,-3.5919,11/5/2004,Gn,4,0.336242946
46.05,-2.0817,10/16/1997,Gn,2,0.194321056
46.0628,-3.5874,10/24/1998,Gn,4,0.431675624
46.0643,-3.8956,10/23/2002,Gn,4,0.434140672
46.0664,-1.7463,11/2/2021,Gn,2,0.320028619
46.0679,-1.7462,10/12/1998,Gn,2,0
46.0691,-3.8968,10/24/1998,Gn,4,0.399155043
46.06,-1.7567,10/15/1997,Gn,2,0.421291368
46.0712,-3.8928,10/29/2010,Gn,4,0.383851766
46.0735,-1.7053,10/28/2015,Gn,1,0.534241586
46.0749,-1.699,10/27/2016,Gn,1,0.21818931
46.0751,-3.8979,10/25/2001,Gn,4,0.261502637
46.0754,-1.6965,10/29/2005,Gn,1,0.052489081
46.0763,-1.6938,10/28/2010,Gn,2,0.304256965
46.0796,-1.6763,10/20/2001,Gn,1,0.275444761
46.0798,-3.5722,10/25/2001,Gn,4,0.188076427
46.0804,-2.4616,10/27/2015,Gn,3,0.040749788
46.0819,-2.466,10/27/2012,Gn,3,0.036668603
46.0821,-3.5696,10/28/2017,Gn,4,0.006186972
46.0828,-3.5683,10/20/2014,Gn,4,0.365559713
46.0831,-3.5689,10/26/2021,Gn,4,0.3514964
46.0833,-3.5683,10/18/1997,Gn,4,0.126403776
46.0834,-1.6517,10/29/2003,Gn,1,0.273217222
46.0845,-1.6493,10/28/2011,Gn,1,0.306313115
46.0853,-1.6459,10/27/2012,Gn,1,0.286848944
46.0856,-3.5662,10/15/2009,Gn,4,0.389363926
46.0862,-1.6428,11/21/2017,Gn,1,0.410695039
46.0863,-1.642,11/5/2020,Gn,1,0.309978454
46.0864,-3.2512,10/19/2013,Gn,4,0.043850076
46.0869,-1.6392,10/29/2018,Gn,1,0.290899322
46.0873,-3.2524,10/25/1998,Gn,4,0.237792396
46.0879,-3.2519,11/3/2021,Gn,4,0.201888103
46.0882,-3.2522,10/21/2011,Gn,4,0.055687462
46.0886,-3.254,10/23/2002,Gn,4,0.206764083
46.0915,-2.7855,10/25/2000,Gn,3,0.0200149
46.0977,-2.5163,10/27/2013,Gn,3,0.18062028
46.0983,-2.5184,11/7/2004,Gn,3,0.072233777
46.1032,-3.8951,10/29/2020,Gn,4,0.440326775
46.1051,-3.8951,10/20/2011,Gn,7,0.013749657
46.1064,-3.2635,10/22/2005,Gn,4,0.379456995
46.1065,-3.8955,10/28/2017,Gn,4,0.419601875
46.1066,-3.8954,10/20/2003,Gn,4,0.288428922
46.1072,-3.8953,10/19/2016,Gn,4,0.135370084
46.1102,-3.2645,10/29/2020,Gn,4,0.30888899
46.1108,-3.2659,11/5/2004,Gn,4,0.249631841
46.1114,-3.8967,10/19/2012,Gn,4,0.314067509
46.1118,-2.627,10/27/2012,Gn,3,0.012353374
46.1156,-3.269,12/12/1999,Gn,4,0.447641852
46.1163,-2.6278,10/29/2011,Gn,3,0.483619818
46.119,-2.6289,10/23/2002,Gn,3,0.013853024
46.1207,-2.6297,10/30/2010,Gn,3,0.144169735
46.1211,-2.6262,10/28/2007,Gn,3,0.020455686
46.1259,-3.2737,10/20/2016,Gn,4,0.014950989
46.125,-3.275,10/18/1997,Gn,4,0.092543646
46.1265,-3.273,10/19/2012,Gn,4,0.19517902
46.1273,-2.6357,12/20/1999,Gn,3,0
46.1275,-3.2743,11/3/2018,Gn,4,0.100928599
46.1284,-2.6349,10/22/1998,Gn,3,0.019899982
46.128,-3.2753,10/20/2014,Gn,4,0.132393225
46.1296,-2.6391,10/31/2003,Gn,3,0.086300944
46.1411,-2.6502,10/30/2006,Gn,3,0.003302735
46.1431,-2.6491,10/22/2009,Gn,3,0.046206916
46.1828,-2.8494,11/6/2020,Gn,3,0.196231141
46.1943,-2.9227,10/29/2015,Gn,3,0.067558376
46.1948,-2.7816,10/27/2001,Gn,3,0.021091293
46.1954,-2.8375,11/4/2021,Gn,3,0.003597544
46.1957,-2.7777,10/30/2006,Gn,3,0.013196315
46.1964,-2.9224,10/22/2009,Gn,3,0.177129343
46.1971,-2.9244,10/31/2003,Gn,3,0.250583566
46.1973,-2.834,11/3/2018,Gn,3,0.134779805
46.1982,-2.9227,10/20/2008,Gn,3,0.086372271
46.1987,-2.8328,10/28/2016,Gn,3,0.109921934
46.1998,-2.923,10/30/2010,Gn,3,0.209286323
46.2036,-2.9231,10/29/2011,Gn,3,0.32588228
46.2064,-4.143,10/26/2009,Gn,5,0.422331655
46.2092,-1.8121,10/23/2009,Gn,2,0.410215422
46.2113,-3.1245,10/27/2001,Gn,3,0.05978029
46.21,-2.8224,11/19/2017,Gn,3,0.413830199
46.2227,-2.9242,10/22/2005,Gn,3,0.46009568
46.2237,-2.8128,10/22/2009,Gn,3,0.218691554
46.2244,-2.9252,10/22/1998,Gn,3,0.306075729
46.2262,-2.8112,10/19/2014,Gn,3,0.007911048
46.2267,-4.1633,10/18/1997,Gn,5,0.325359826
46.2284,-2.8084,10/28/2015,Gn,3,0.006093827
46.2458,-4.1514,10/20/2003,Gn,5,0.305040035
46.2496,-4.1488,10/28/2020,Gn,5,0.19479191
46.2503,-4.151,10/21/2014,Gn,5,0.105071574
46.2517,-4.1506,10/19/2016,Gn,5,0.227288388
46.2517,-4.2867,10/18/1997,Gn,6,0.239539472
46.2531,-4.1639,11/1/2006,Gn,5,0.230856234
46.2616,-2.7932,10/28/2013,Gn,3,0.018327463
46.2663,-3.7597,10/24/2000,Gn,4,0.350179534
46.2667,-2.7947,10/28/2012,Gn,3,0.154774695
46.2683,-2.7917,10/19/1997,Gn,3,0.033752424
46.2689,-4.2791,10/28/2002,Gn,6,0.258593398
46.2703,-2.7876,10/31/2003,Gn,3,0.041071233
46.2707,-2.7917,11/5/2004,Gn,3,0.106280693
46.2729,-2.7892,10/28/2007,Gn,3,0.008559853
46.2746,-4.2716,12/11/1999,Gn,6,0.416876714
46.2765,-1.4543,11/8/2004,Gn,1,0.198237372
46.2786,-1.4593,10/29/2014,Gn,1,0.258666261
46.2796,-1.4512,12/21/1999,Gn,1,0.389922989
46.2825,-3.2156,10/29/2013,Gn,4,0.02787655
46.2832,-3.216,10/30/2011,Gn,4,0.151787075
46.2841,-3.216,10/29/2015,Gn,4,0.043882902
46.2847,-3.2164,10/28/2016,Gn,4,0.012932018
46.2857,-3.2174,10/29/2020,Gn,4,0.314978806
46.2867,-3.3369,10/20/2008,Gn,4,0.062386977
46.2869,-3.3379,10/25/2009,Gn,4,0.425721793
46.2919,-3.2273,10/27/2001,Gn,4,0.238480124
46.2923,-3.3435,10/25/1998,Gn,4,0.115033439
46.2982,-1.5011,10/28/2011,Gn,1,0.307333142
46.2982,-3.3501,10/31/2006,Gn,4,0.298914885
46.2994,-1.5053,10/27/2013,Gn,1,0.502584382
46.303,-4.1902,11/2/2008,Gn,4,0.281818778
46.3134,-3.2342,10/20/2014,Gn,4,0.236744124
46.3134,-4.2419,11/1/2014,Gn,5,0.439406419
46.3143,-2.0081,10/28/2007,Gn,2,0.433270738
46.3148,-3.3667,10/20/2007,Gn,4,0.357117053
46.314,-3.3651,10/28/2005,Gn,4,0.362005941
46.3159,-2.0073,10/30/2006,Gn,2,0.069764734
46.315,-4.2433,10/18/1997,Gn,5,0.330536617
46.3177,-3.3691,10/25/2001,Gn,4,0.181027235
46.317,-3.237,11/3/2018,Gn,4,0.377027504
46.3192,-4.2251,10/19/2011,Gn,4,0.444791645
46.3194,-3.2385,11/4/2021,Gn,4,0.025199516
46.3205,-4.2218,11/2/2007,Gn,5,0.445157374
46.3206,-3.2388,10/22/2005,Gn,4,0.25035019
46.3221,-4.2325,10/28/2020,Gn,5,0.345892665
46.3222,-4.2321,11/6/2005,Gn,4,0.460906205
46.3233,-4.235,10/26/2021,Gn,5,0.251847933
46.3236,-4.236,11/4/2013,Gn,4,0.498244662
46.323,-4.1835,10/20/2003,Gn,4,0
46.3241,-3.2418,10/27/2017,Gn,4,0.237539422
46.3241,-4.2365,10/19/2012,Gn,4,0.37487088
46.3244,-4.2368,10/19/2016,Gn,4,0.347616399
46.3255,-4.1847,10/24/2000,Gn,4,0.324461759
46.3276,-3.2434,11/5/2004,Gn,4,0.261354474
46.3277,-4.2452,10/22/2018,Gn,4,0.187904069
46.3303,-4.1893,10/26/2001,Gn,4,0.530809772
46.3339,-2.5268,10/29/2014,Gn,2,0.510703475
46.33,-3.2467,10/19/1997,Gn,4,0.065463682
46.3449,-4.2451,11/6/2004,Gn,5,0.379813942
46.3467,-3.9658,11/12/1999,Gn,4,0.437192238
46.3485,-4.2442,11/4/2013,Gn,5,0.366838907
46.3501,-4.4917,11/7/2006,Gn,6,0.246109124
46.35,-3.9656,11/6/2004,Gn,4,0.390034831
46.3643,-2.5413,10/22/2002,Gn,2,0.35016326
46.3653,-2.4804,10/28/2013,Gn,2,0.552445244
46.3662,-3.4382,10/30/2011,Gn,4,0.422150935
46.3717,-3.9677,10/30/2013,Gn,4,0.081436611
46.3731,-3.968,10/20/2003,Gn,4,0.376564566
46.3732,-3.9679,10/20/2011,Gn,4,0.080926085
46.3769,-3.9677,10/24/2000,Gn,4,0.539697549
46.3784,-3.9679,11/1/2006,Gn,4,0.021711989
46.3834,-2.3963,10/22/1998,Gn,2,0.376769149
46.3867,-3.965,10/21/1997,Gn,4,0.394039906
46.4036,-2.7623,10/28/2013,Gn,3,0.065193388
46.4042,-2.7671,10/29/2007,Gn,3,0.063176638
46.4065,-2.7662,10/20/2008,Gn,3,0.020592992
46.4111,-2.7668,10/29/2011,Gn,3,0.140916239
46.4124,-4.0775,11/2/2008,Gn,4,0.316821431
46.4126,-4.076,11/6/2005,Gn,4,0.526576726
46.4141,-4.1201,10/28/2002,Gn,4,0.563282473
46.4145,-2.7682,10/31/2003,Gn,3,0.192801752
46.4157,-4.0798,11/6/2004,Gn,4,0.249011869
46.419,-4.0871,11/2/2007,Gn,4,0.510226298
46.4273,-3.4139,10/25/1998,Gn,4,0.062218961
46.4317,-3.4117,10/19/1997,Gn,4,0.013288774
46.4345,-4.1222,10/19/2015,Gn,4,0.018316446
46.434,-4.1213,10/21/2014,Gn,4,0.496226341
46.4351,-2.1015,11/4/2021,Gn,2,0.50987624
46.4362,-2.7718,10/31/2006,Gn,3,0.166016279
46.4365,-3.4108,10/29/2013,Gn,4,0.056748633
46.4367,-4.45,10/21/1997,Gn,4,0.213256177
46.4368,-4.4448,11/2/2008,Gn,4,0.525516293
46.4371,-1.8259,10/21/2002,Gn,1,0.157581499
46.4417,-2.7725,10/22/1998,Gn,3,0.367832509
46.4426,-4.486,11/6/2004,Gn,4,0.314130143
46.4427,-4.4854,10/19/2011,Gn,4,0.366696391
46.4429,-2.7704,10/20/2010,Gn,3,0.49789464
46.4436,-4.491,11/7/2005,Gn,4,0.51226008
46.4437,-4.4904,10/28/2020,Gn,4,0.457523172
46.4446,-2.7706,10/28/2012,Gn,3,0.320329188
46.4448,-3.4061,10/20/2014,Gn,4,0.065473585
46.4454,-4.4977,10/25/2021,Gn,4,0.344889457
46.4454,-4.4978,10/19/2016,Gn,4,0.310151648
46.4456,-4.5001,10/21/2018,Gn,4,0.330578183
46.446,-4.4992,10/29/2012,Gn,4,0.318051484
46.448,-3.0307,11/2/2000,Gn,3,0.021940995
46.4546,-3.8409,10/25/1998,Gn,4,0.448657962
46.4549,-3.8391,10/24/2000,Gn,4,0.438006433
46.4552,-4.4957,10/26/2001,Gn,4,0.407002344
46.4554,-3.8418,10/29/2012,Gn,4,0.116755175
46.455,-3.8426,11/2/2008,Gn,4,0.481712888
46.457,-3.8444,10/30/2016,Gn,4,0.080844761
46.4591,-3.8468,10/28/2020,Gn,4,0.118834544
46.4615,-3.844,11/12/1999,Gn,4,0.309732892
46.4645,-3.3929,11/2/2000,Gn,4,0.148763219
46.4682,-2.0334,11/21/2017,Gn,2,0
46.4713,-3.3677,10/30/2011,Gn,3,0.065623344
46.4724,-2.0383,10/29/2016,Gn,2,0.054147142
46.4733,-2.0366,10/28/2015,Gn,2,0.314826788
46.4733,-3.3669,10/29/2013,Gn,3,0.025113252
46.4773,-3.7768,10/28/2002,Gn,4,0.392001317
46.4792,-3.8684,10/28/2002,Gn,4,0.415271637
46.4803,-3.8679,10/20/2011,Gn,4,0.416752227
46.4803,-3.8681,11/6/2021,Gn,4,0.216917333
46.4806,-3.3631,10/25/2009,Gn,4,0.301310725
46.4828,-3.8705,10/25/2009,Gn,4,0.433771817
